,Id,text,class,cleaned_text,bag_of_words,,,,
3000,tweet_3001,"#Samsung is now making another addition into it's A series, and the word is out that it's upcoming variant Galaxy A72 4G has awesome battery and charger with brilliant specs . . . For more tech updates Follow 👉 @MobileNerve . . . #smartphone #mobile #mobilephone #mobilephoto https://t.co/b8UO2Z6mC4",1," samsung is now making another addition into it's a series, and the word is out that it's upcoming variant galaxy a72 4g has awesome battery and charger with brilliant specs . . . for more tech updates follow 👉 mobilenerve . . . smartphone mobile mobilephone mobilephoto ","['  ', 'samsung', 'make', 'addition', 'series', 'word', 'upcoming', 'variant', 'galaxy', 'a72', '4', 'g', 'awesome', 'battery', 'charger', 'brilliant', 'spec', 'tech', 'update', 'follow', '👉', 'mobilenerve', 'smartphone', 'mobile', 'mobilephone', 'mobilephoto']",,,,
3001,tweet_3002,"QT @AwamiWeb: Want my hands on #GalaxyS21 🥺 ; The Samsung #GalaxyS21 Ultra 5G is the most premium Smartphone yet, with a strong focus on cameras. https://t.co/TxP2YscKMZ",1," awamiweb want my hands on galaxys21 🥺 ; the samsung galaxys21 ultra 5g is the most premium smartphone yet, with a strong focus on cameras. ","['  ', 'awamiweb', 'want', 'hand', 'galaxys21', '🥺', 'samsung', 'galaxys21', 'ultra', '5', 'g', 'premium', 'smartphone', 'strong', 'focus', 'camera']",,,,
3002,tweet_3003,"QT @AwamiWeb: This is a next level camera 🤩 #GalaxyS21 ; The Samsung #GalaxyS21 Ultra 5G is the most premium Smartphone yet, with a strong focus on cameras. https://t.co/TxP2YscKMZ",1," awamiweb this is a next level camera 🤩 galaxys21 ; the samsung galaxys21 ultra 5g is the most premium smartphone yet, with a strong focus on cameras. ","['  ', 'awamiweb', 'level', 'camera', '🤩', 'galaxys21', 'samsung', 'galaxys21', 'ultra', '5', 'g', 'premium', 'smartphone', 'strong', 'focus', 'camera']",,,,
3003,tweet_3004,"Trick to get Google Home Mini at 499 Only Without Timesprime Coupon. 1. First Of All Just Open Google Assistant In your Android Smartphone. 2. Google Assistant Will Open & Now Speak “Ok Google, Play Google Home Mini Game“ 3. Google Will Show You Game Page Like Below With… https://t.co/I85qEBA3bK",1,"trick to get google home mini at 499 only without timesprime coupon. 1. first of all just open google assistant in your android smartphone. 2. google assistant will open & now speak “ok google, play google home mini game“ 3. google will show you game page like below with… ","['trick', 'google', 'home', 'mini', '499', 'timesprime', 'coupon', '1', 'open', 'google', 'assistant', 'android', 'smartphone', '2', 'google', 'assistant', 'open', 'speak', 'ok', 'google', 'play', 'google', 'home', 'mini', 'game', '3', 'google', 'game', 'page', 'like']",,,,
3004,tweet_3005,"QT @MadhavSheth1: We are the pioneers of 64MP Smartphone Camera technology in India #realmeX7Pro #RealmeX2Pro @realmemobiles @MadhavSheth1 ; We are the pioneers of ____ Smartphone Camera technology in India. Part 2/3 of giveaway, RT & reply using #realmeX7Pro. Answer all correctly to win one. #XperienceTheFuture https://t.co/DVE2Hg47Qv",1," madhavsheth1 we are the pioneers of 64mp smartphone camera technology in india realmex7pro realmex2pro realmemobiles madhavsheth1 ; we are the pioneers of ____ smartphone camera technology in india. part 2/3 of giveaway, rt & reply using realmex7pro. answer all correctly to win one. xperiencethefuture ","['  ', 'madhavsheth1', 'pioneer', '64mp', 'smartphone', 'camera', 'technology', 'india', 'realmex7pro', 'realmex2pro', 'realmemobile', 'madhavsheth1', 'pioneer', 'smartphone', 'camera', 'technology', 'india', '2/3', 'giveaway', 'rt', 'reply', 'realmex7pro', 'answer', 'correctly', 'win', 'xperiencethefuture']",,,,
3005,tweet_3006,"QT @MadhavSheth1: We are the pioneers of 64MP Smartphone Camera technology in India. #realmeX7Pro ; We are the pioneers of ____ Smartphone Camera technology in India. Part 2/3 of giveaway, RT & reply using #realmeX7Pro. Answer all correctly to win one. #XperienceTheFuture https://t.co/DVE2Hg47Qv",1," madhavsheth1 we are the pioneers of 64mp smartphone camera technology in india. realmex7pro ; we are the pioneers of ____ smartphone camera technology in india. part 2/3 of giveaway, rt & reply using realmex7pro. answer all correctly to win one. xperiencethefuture ","['  ', 'madhavsheth1', 'pioneer', '64mp', 'smartphone', 'camera', 'technology', 'india', 'realmex7pro', 'pioneer', 'smartphone', 'camera', 'technology', 'india', '2/3', 'giveaway', 'rt', 'reply', 'realmex7pro', 'answer', 'correctly', 'win', 'xperiencethefuture']",,,,
3006,tweet_3007,"QT @AwamiWeb: The bestest in the smartphone industry. Heavy scenes #GalaxyS21 ; The Samsung #GalaxyS21 Ultra 5G is the most premium Smartphone yet, with a strong focus on cameras. https://t.co/TxP2YscKMZ",1," awamiweb the bestest in the smartphone industry. heavy scenes galaxys21 ; the samsung galaxys21 ultra 5g is the most premium smartphone yet, with a strong focus on cameras. ","['  ', 'awamiweb', 'bestest', 'smartphone', 'industry', 'heavy', 'scene', 'galaxys21', 'samsung', 'galaxys21', 'ultra', '5', 'g', 'premium', 'smartphone', 'strong', 'focus', 'camera']",,,,
3007,tweet_3008,"The Samsung #GalaxyS21 Ultra 5G is the most premium Smartphone yet, with a strong focus on cameras. https://t.co/TxP2YscKMZ",1,"the samsung galaxys21 ultra 5g is the most premium smartphone yet, with a strong focus on cameras. ","['samsung', 'galaxys21', 'ultra', '5', 'g', 'premium', 'smartphone', 'strong', 'focus', 'camera']",,,,
3008,tweet_3009,Itel A47 Budget Smartphone With Dual Cameras Launched in India https://t.co/4yTwvOYJOy,1,itel a47 budget smartphone with dual cameras launched in india ,"['itel', 'a47', 'budget', 'smartphone', 'dual', 'camera', 'launch', 'india']",,,,
3009,tweet_3010,"Get Up to 20% off Realme X50 5G - Smartphone 128GB, 6GB RAM, Dual Sim, Ic Only £239 https://t.co/N2DrxRpSMP https://t.co/LFyjMFhAJ4",1,"get up to 20% off realme x50 5g - smartphone 128gb, 6gb ram, dual sim, ic only £239 ","['20', 'realme', 'x50', '5', 'g', 'smartphone', '128', 'gb', '6', 'gb', 'ram', 'dual', 'sim', 'ic', '£', '239']",,,,
3011,tweet_3012,6.3″ 16GB 4G Cell Phone Unlocked Android 9.0 Smartphone Dual SIM Quad Core Cheap #ebay #cellphonesandaccessories https://t.co/4HiW9ndPno,1,6.3″ 16gb 4g cell phone unlocked android 9.0 smartphone dual sim quad core cheap ebay cellphonesandaccessories ,"['6.3″', '16', 'gb', '4', 'g', 'cell', 'phone', 'unlock', 'android', '9.0', 'smartphone', 'dual', 'sim', 'quad', 'core', 'cheap', 'ebay', 'cellphonesandaccessorie']",,,,
3012,tweet_3013,HMD global may soon launch affordable 5G smartphones in india know details aaaq– News18 Hindi https://t.co/g8gXLfOPQt,1,hmd global may soon launch affordable 5g smartphones in india know details aaaq– news18 hindi ,"['hmd', 'global', 'soon', 'launch', 'affordable', '5', 'g', 'smartphone', 'india', 'know', 'details', 'aaaq', 'news18', 'hindi']",,,,
3013,tweet_3014,"I am a fan of #ProVideo on the #GalaxyNote20Ultra 5G. Because when you #WFN - Work from Note, you get the highest resolution on a smartphone and 8K video recording. Couldn’t ask for more!#كأس_العالم_للأندية ث",1,"i am a fan of provideo on the galaxynote20ultra 5g. because when you wfn - work from note, you get the highest resolution on a smartphone and 8k video recording. couldn’t ask for more! كأس_العالم_للأندية ث","['fan', 'provideo', 'galaxynote20ultra', '5', 'g', 'wfn', 'work', 'note', 'high', 'resolution', 'smartphone', '8k', 'video', 'recording', 'ask', 'كأس_العالم_للأندية', 'ث']",,,,
3014,tweet_3015,"HMD may soon launch affordable Nokia 5G smartphone in India, know all the information – News18 Hindi https://t.co/BrYUG3iu7h",1,"hmd may soon launch affordable nokia 5g smartphone in india, know all the information – news18 hindi ","['hmd', 'soon', 'launch', 'affordable', 'nokia', '5', 'g', 'smartphone', 'india', 'know', 'information', 'news18', 'hindi']",,,,
3015,tweet_3016,@MadhavSheth1 We are the pioneers of 64 MP Smartphone Camera technology in India. #realmeX7Pro #XperienceTheFuture @MadhavSheth1 @realmemobiles,1, madhavsheth1 we are the pioneers of 64 mp smartphone camera technology in india. realmex7pro xperiencethefuture madhavsheth1 realmemobiles,"['  ', 'madhavsheth1', 'pioneer', '64', 'mp', 'smartphone', 'camera', 'technology', 'india', 'realmex7pro', 'xperiencethefuture', 'madhavsheth1', 'realmemobile']",,,,
3016,tweet_3017,"RT @MadhavSheth1: We are the pioneers of ____ Smartphone Camera technology in India. Part 2/3 of giveaway, RT & reply using #realmeX7Pro. Answer all correctly to win one. #XperienceTheFuture https://t.co/DVE2Hg47Qv",1," madhavsheth1 we are the pioneers of ____ smartphone camera technology in india. part 2/3 of giveaway, rt & reply using realmex7pro. answer all correctly to win one. xperiencethefuture ","['  ', 'madhavsheth1', 'pioneer', 'smartphone', 'camera', 'technology', 'india', '2/3', 'giveaway', 'rt', 'reply', 'realmex7pro', 'answer', 'correctly', 'win', 'xperiencethefuture']",,,,
3017,tweet_3018,"RT @fjeronimo: The global #smartphone market increased 4.3% YoY in Q4 2020, driven by supply push on #5G and aggressive promotions. Top 5 Smartphone Vendors Share Q4 2020: 1. @Apple [23.4%] 2. @Samsung [19.1%] 3. @Xiaomi [11.2%] 4. @oppo [8.8%] 5. @Huawei [8.4%] https://t.co/UPpXdW2G0f",1," fjeronimo the global smartphone market increased 4.3% yoy in q4 2020, driven by supply push on 5g and aggressive promotions. top 5 smartphone vendors share q4 2020 1. apple [23.4%] 2. samsung [19.1%] 3. xiaomi [11.2%] 4. oppo [8.8%] 5. huawei [8.4%] ","['  ', 'fjeronimo', 'global', 'smartphone', 'market', 'increase', '4.3', 'yoy', 'q4', '2020', 'drive', 'supply', 'push', '5', 'g', 'aggressive', 'promotion', '5', 'smartphone', 'vendor', 'share', 'q4', '2020', '1', 'apple', '23.4', '2', 'samsung', '19.1', '3', 'xiaomi', '11.2', '4', 'oppo', '8.8', '5', 'huawei', '8.4']",,,,
3018,tweet_3019,RT @ObsessedAndroid: Samsung Trademarks Under Panel Camera For Its Smartphones https://t.co/6F84CE3BWA https://t.co/Xi1POur5da,1, obsessedandroid samsung trademarks under panel camera for its smartphones ,"['  ', 'obsessedandroid', 'samsung', 'trademark', 'panel', 'camera', 'smartphone']",,,,
3019,tweet_3020,"RT @t0nit0ne: You can’t afford anything? Okay valid reason for not wanting to spend money, but that’s not a valid reason for dismissing the day altogether. Video calling is free if you have a smartphone and WiFi. Plan a digital movie date, get creative! Write a romantic letter!",1," t0nit0ne you can’t afford anything? okay valid reason for not wanting to spend money, but that’s not a valid reason for dismissing the day altogether. video calling is free if you have a smartphone and wifi. plan a digital movie date, get creative! write a romantic letter!","['  ', 't0nit0ne', 'afford', 'okay', 'valid', 'reason', 'want', 'spend', 'money', 'valid', 'reason', 'dismiss', 'day', 'altogether', 'video', 'calling', 'free', 'smartphone', 'wifi', 'plan', 'digital', 'movie', 'date', 'creative', 'write', 'romantic', 'letter']",,,,
3020,tweet_3021,Samsung cuts $250 off the price of the Galaxy Z Flip 5G https://t.co/LpILfAVANq #galaxyzflip5g #galaxyzflip #smartphone #samsung #mobile,1,samsung cuts $250 off the price of the galaxy z flip 5g ,"['samsung', 'cut', '$', '250', 'price', 'galaxy', 'z', 'flip', '5', 'g']",,,,
3021,tweet_3022,"Itel A47 Budget Smartphone With Dual Rear Cameras Launched in India: Price, Specifications https://t.co/K3fN04RURw",1,"itel a47 budget smartphone with dual rear cameras launched in india price, specifications ","['itel', 'a47', 'budget', 'smartphone', 'dual', 'rear', 'camera', 'launch', 'india', 'price', 'specification']",,,,
3022,tweet_3023,@MadhavSheth1 We are the pioneers of 64MP Smartphone Camera technology in India. #realmeX7Pro,1, madhavsheth1 we are the pioneers of 64mp smartphone camera technology in india. realmex7pro,"['  ', 'madhavsheth1', 'pioneer', '64mp', 'smartphone', 'camera', 'technology', 'india', 'realmex7pro']",,,,
3023,tweet_3024,"QT @therecount: This would be a game changer; granted we need the vaccine in arms but this is big. ; @Yamiche The U.S. could soon have its first over-the-counter, at-home COVID test: • Results to your smartphone in 15 minutes • 95% accuracy https://t.co/rblX2w6RLR",1," therecount this would be a game changer; granted we need the vaccine in arms but this is big. ; yamiche the u.s. could soon have its first over-the-counter, at-home covid test • results to your smartphone in 15 minutes • 95% accuracy ","['  ', 'therecount', 'game', 'changer', 'grant', 'need', 'vaccine', 'arm', 'big', 'yamiche', 'u.s', 'soon', 'counter', 'home', 'covid', 'test', 'result', 'smartphone', '15', 'minute', '95', 'accuracy']",,,,
3024,tweet_3025,RT @MadhavSheth1: 5G smartphones are no more heavy. We have made #realmeX7Pro slimmer and lighter to fit our trendsetting design family. https://t.co/l1UdzNHqmw,1, madhavsheth1 5g smartphones are no more heavy. we have made realmex7pro slimmer and lighter to fit our trendsetting design family. ,"['  ', 'madhavsheth1', '5', 'g', 'smartphone', 'heavy', 'realmex7pro', 'slim', 'light', 'fit', 'trendsette', 'design', 'family']",,,,
3025,tweet_3026,@MadhavSheth1 We are the pioneers of 64MP Smartphone Camera technology #realmeX7Pro #XperienceTheFuture @fotokiran @Raahi_supergirl @AshaLama85,1, madhavsheth1 we are the pioneers of 64mp smartphone camera technology realmex7pro xperiencethefuture fotokiran raahi_supergirl ashalama85,"['  ', 'madhavsheth1', 'pioneer', '64mp', 'smartphone', 'camera', 'technology', 'realmex7pro', 'xperiencethefuture', 'fotokiran', 'raahi_supergirl', 'ashalama85']",,,,
3026,tweet_3027,"Life, work, and remote learning. With IPEVO Uplift you can have it all, turn your smartphone into a Document Camera or a Webcam and make the most out of every use! https://t.co/SUiEDnCNUu #edtech #edutwitter #remotejob #onlinelearning #shareyourwork #onlineteaching",1,"life, work, and remote learning. with ipevo uplift you can have it all, turn your smartphone into a document camera or a webcam and make the most out of every use! ","['life', 'work', 'remote', 'learning', 'ipevo', 'uplift', 'turn', 'smartphone', 'document', 'camera', 'webcam', 'use']",,,,
3028,tweet_3029,"@Col_Tech #employees Make the grade with A+ savings just for you! #WorkPerks Saves you 💰on 📱! Enjoy ⚡️5G, Unlimited Talk, Text & Smartphone Data! Taxes & Fees INCLUDED!! 🏫https://t.co/K1iuQkUeod #Thankyou 🥰♥️ https://t.co/ybx9RGYARC",1," col_tech employees make the grade with a+ savings just for you! workperks saves you 💰on 📱! enjoy ⚡️5g, unlimited talk, text & smartphone data! taxes & fees included!! 🏫","['  ', 'col_tech', 'employee', 'grade', 'a+', 'saving', 'workperk', 'save', '💰', '📱', 'enjoy', '⚡', '️5', 'g', 'unlimited', 'talk', 'text', 'smartphone', 'data', 'taxis', 'fee', 'include', '🏫']",,,,
3029,tweet_3030,"4/ Display & smartphones biz benefitted greatly in C19 due to increased WFH & online learning. Growth in this segment will come from higher sales for digital learning products (tablets), 5G enabled smartphones, upgrade to 4K & 8K TVs, smart-tech adoption in cars, IoT growth etc",1,"4/ display & smartphones biz benefitted greatly in c19 due to increased wfh & online learning. growth in this segment will come from higher sales for digital learning products (tablets), 5g enabled smartphones, upgrade to 4k & 8k tvs, smart-tech adoption in cars, iot growth etc","['4/', 'display', 'smartphones', 'biz', 'benefit', 'greatly', 'c19', 'increase', 'wfh', 'online', 'learning', 'growth', 'segment', 'come', 'high', 'sale', 'digital', 'learning', 'product', 'tablet', '5', 'g', 'enable', 'smartphone', 'upgrade', '4k', '8k', 'tvs', 'smart', 'tech', 'adoption', 'car', 'iot', 'growth', 'etc']",,,,
3030,tweet_3031,RT @NancyTr83158469: 😍Wow! This is so cool! I Love it!📲 #iPhone13 #smartphone #Mobility #5G #AI #FemTech #100DaysOfCode #tech https://t.co/P1X3zXhImB,1, nancytr83158469 😍wow! this is so cool! i love it!📲 iphone13 smartphone mobility 5g ai femtech 100daysofcode tech ,"['  ', 'nancytr83158469', '😍', 'wow', 'cool', 'love', '📲', 'iphone13', 'smartphone', 'mobility', '5', 'g', 'ai', 'femtech', '100daysofcode', 'tech']",,,,
3032,tweet_3033,"RT @globalfirstnews: Samsung Galaxy S21 smartphones: Will upgraded and cheaper Android get iPhone users to switch? - USA TODAY: Samsung's new Galaxy S21 devices have lower prices than last year's lineup but come with improved cameras,… https://t.co/37tqyWp8tB #saudiarabia #saudi #arabicemirates https://t.co/yllP46PXvg",1," globalfirstnews samsung galaxy s21 smartphones will upgraded and cheaper android get iphone users to switch? - usa today samsung's new galaxy s21 devices have lower prices than last year's lineup but come with improved cameras,… ","['  ', 'globalfirstnews', 'samsung', 'galaxy', 's21', 'smartphone', 'upgrade', 'cheap', 'android', 'iphone', 'user', 'switch', 'usa', 'today', 'samsung', 'new', 'galaxy', 's21', 'device', 'low', 'price', 'year', 'lineup', 'come', 'improved', 'camera']",,,,
3033,tweet_3034,RT @Fabriziobustama: The Future is now. #AugmentedReality #MixedReality #VirtualReality #IoT #5G #Tech #Smartphones #innovation Cc: @FrRonconi @LouisSerge @gvalan @KanezaDiane @sebbourguignon @fogle_shane @Dahl_Consult @PawlowskiMario @archonsec @baski_LA @CurieuxExplorer @achyutaghosh @techpearce2 https://t.co/ixkNz0M93F,1, fabriziobustama the future is now. augmentedreality mixedreality virtualreality iot 5g tech smartphones innovation cc frronconi louisserge gvalan kanezadiane sebbourguignon fogle_shane dahl_consult pawlowskimario archonsec baski_la curieuxexplorer achyutaghosh techpearce2 ,"['  ', 'fabriziobustama', 'future', 'augmentedreality', 'mixedreality', 'virtualreality', 'iot', '5', 'g', 'tech', 'smartphone', 'innovation', 'cc', 'frronconi', 'louisserge', 'gvalan', 'kanezadiane', 'sebbourguignon', 'fogle_shane', 'dahl_consult', 'pawlowskimario', 'archonsec', 'baski_la', 'curieuxexplorer', 'achyutaghosh', 'techpearce2']",,,,
3036,tweet_3037,"Samsung Galaxy S21 smartphones: Will upgraded and cheaper Android get iPhone users to switch? - USA TODAY: Samsung's new Galaxy S21 devices have lower prices than last year's lineup but come with improved cameras,… https://t.co/37tqyWp8tB #saudiarabia #saudi #arabicemirates https://t.co/yllP46PXvg",1,"samsung galaxy s21 smartphones will upgraded and cheaper android get iphone users to switch? - usa today samsung's new galaxy s21 devices have lower prices than last year's lineup but come with improved cameras,… ","['samsung', 'galaxy', 's21', 'smartphone', 'upgrade', 'cheap', 'android', 'iphone', 'user', 'switch', 'usa', 'today', 'samsung', 'new', 'galaxy', 's21', 'device', 'low', 'price', 'year', 'lineup', 'come', 'improved', 'camera']",,,,
3037,tweet_3038,@MadhavSheth1 We are the pioneers of 64MP Smartphone Camera technology in India. #realmeX7Pro #XperienceTheFuture #realme @MadhavSheth1 @realmemobiles,1, madhavsheth1 we are the pioneers of 64mp smartphone camera technology in india. realmex7pro xperiencethefuture realme madhavsheth1 realmemobiles,"['  ', 'madhavsheth1', 'pioneer', '64mp', 'smartphone', 'camera', 'technology', 'india', 'realmex7pro', 'xperiencethefuture', 'realme', 'madhavsheth1', 'realmemobile']",,,,
